UID,Col1,Col2,Col3
1663,1,2,1
1664,2,2,1
1665,1,1,2
1666,2,1,1
1667,1,2,1
1668,2,1,1
1669,2,2,2
1670,2,2,2
1671,1,2,1
1672,1,1,2
1673,1,1,1
1674,1,1,2
1675,1,1,2
1676,2,1,1
1677,2,2,1
1678,2,1,2
1679,2,2,2
1680,1,1,2
1681,2,2,2
1682,1,1,2
1683,2,2,2
1684,1,2,1
1685,1,2,1
1686,2,1,2
1687,2,1,2
1688,1,2,2
1689,1,2,2
1690,2,1,1
1691,2,2,1
1692,1,2,2
1693,2,1,2
1694,2,1,2
1695,2,2,2
1696,2,2,1
1697,1,1,2
1698,2,2,2
1699,2,2,1
1700,2,2,1
1701,2,1,2
1702,1,1,2
1703,1,2,1
1704,1,2,2
1705,1,1,2
1706,1,2,2
1707,1,1,1
1708,2,1,1
1709,1,1,2
1710,2,2,1
1711,2,1,1
1712,2,1,1
1713,2,2,2
1714,2,1,2
1715,2,2,1
1716,2,1,2
1717,2,1,2
1718,1,1,2
1719,1,2,2
1720,2,1,2
1721,2,2,1
1722,2,2,1
1723,1,2,2
1724,1,1,2
1725,1,2,2
1726,1,2,1
1727,1,2,2
1728,2,2,2
1729,1,2,2
1730,1,1,1
1731,1,2,2
1732,1,1,1
1733,2,1,2
1734,1,2,1
1735,1,2,2
1736,1,1,2
1737,2,1,1
1738,2,2,2
1739,1,1,1
1740,1,1,2
1741,2,2,1
1742,1,2,2
1743,1,2,2
1744,2,2,2
1745,2,2,2
1746,1,1,1
1747,2,1,1
1748,1,1,1
1749,1,1,1
1750,1,2,1
1751,1,1,1
1752,1,1,2
1753,2,2,2
1754,1,1,1
1755,2,2,1
1756,2,1,2
1757,2,1,1
1758,2,2,1
1759,1,1,1
1760,2,2,1
1761,2,2,1
1762,2,1,2
1763,1,2,2
1764,2,1,2
1765,2,2,1
1766,2,2,1
1767,2,1,2
1768,2,2,2
1769,2,2,1
1770,2,1,2
1771,1,2,2
1772,2,2,1
1773,1,2,1
1774,1,2,1
1775,1,1,1
1776,2,1,2
1777,2,2,2
1778,1,1,2
1779,1,2,2
1780,2,1,1
1781,2,1,1
1782,1,2,2
1783,2,2,1
1784,2,1,2
1785,2,1,1
1786,2,2,2
1787,1,1,2
1788,1,2,2
1789,1,2,2
1790,1,2,2
1791,1,2,1
1792,1,2,1
1793,2,1,2
1794,1,1,1
1795,2,2,2
1796,2,1,1
1797,2,1,1
1798,1,1,1
1799,1,1,1
1800,2,1,1
1801,2,1,1
1802,1,2,1
1803,2,2,1
1804,1,2,1
1805,1,2,1
1806,2,1,1
1807,2,2,1
1808,1,2,1
1809,2,2,2
1810,2,2,2
1811,2,1,2
1812,1,2,2
1813,2,2,1
1814,2,1,1
1815,2,2,1
1816,2,1,1
1817,1,1,2
1818,2,1,1
1819,2,2,1
1820,2,1,2
1821,2,2,1
1822,1,1,1
1823,2,1,2
1824,2,2,2
1825,2,1,2
1826,1,2,1
1827,1,2,2
1828,2,2,1
1829,2,1,1
1830,1,1,2
1831,2,1,1
1832,2,2,2
1833,2,1,1
1834,2,2,2
1835,1,1,1
1836,2,1,1
1837,1,1,1
1838,2,1,1
1839,1,2,1
1840,1,2,2
1841,2,2,1
1842,1,2,1
1843,1,1,2
1844,1,1,2
1845,2,1,1
1846,1,1,1
1847,2,1,2
1848,1,2,2
1849,1,2,2
1850,1,1,2
1851,2,1,1
1852,2,2,1
1853,2,2,2
1854,1,1,2
1855,1,1,1
1856,2,1,1
1857,1,2,2
1858,2,2,2
1859,1,1,1
1860,1,2,2
1861,1,2,1
1862,1,1,1
1863,1,1,2
1864,1,1,2
1865,2,2,2
1866,2,1,2
1867,2,1,2
1868,1,2,1
1869,1,1,2
1870,2,2,1
1871,1,1,2
1872,1,1,1
1873,2,1,2
1874,2,1,1
1875,1,1,1
1876,1,2,1
1877,2,2,1
1878,1,2,2
1879,1,1,1
1880,2,2,2
1881,2,1,2
1882,1,1,1
1883,2,2,2
1884,1,2,1
1885,1,2,1
1886,2,1,2
1887,1,2,1
1888,2,2,2
1889,2,2,1
1890,2,2,1
1891,2,1,1
1892,2,1,2
1893,2,2,1
1894,1,1,1
1895,2,2,1
1896,1,2,2
1897,2,1,1
1898,2,1,1
1899,2,2,1
1900,1,2,2
1901,1,1,1
1902,1,1,1
1903,2,1,2
1904,2,2,1
1905,1,1,2
1906,2,2,2
1907,2,1,2
1908,2,1,1
1909,2,1,1
1910,1,1,2
1911,2,1,2
1912,1,2,1
1913,2,2,1
1914,2,2,2
1915,1,1,1
1916,1,1,1
1917,1,2,1
1918,1,1,1
1919,2,1,2
1920,2,2,1
1921,2,1,1
1922,2,2,1
1923,2,2,1
1924,1,2,2
1925,1,1,2
1926,2,1,1
1927,1,1,1
1928,1,2,2
1929,2,2,2
1930,1,1,2
1931,1,2,1
1932,2,2,1
1933,2,2,1
1934,1,1,2
1935,2,2,1
1936,1,1,1
1937,1,1,2
1938,2,2,1
1939,1,1,1
1940,2,1,2
1941,2,1,2
1942,1,1,1
1943,2,2,1
1944,2,1,2
1945,1,1,2
1946,2,2,2
1947,1,1,2
1948,2,2,2
1949,1,1,1
1950,2,2,2
1951,1,2,2
1952,1,1,1
1953,1,2,1
1954,2,1,1
1955,1,2,1
1956,1,1,1
1957,1,1,2
1958,1,1,2
1959,1,1,2
1960,1,1,1
1961,2,2,2
1962,2,2,2
1963,1,1,2
1964,1,2,1
1965,2,2,1
1966,1,1,2
1967,2,2,1
1968,2,1,1
1969,1,1,1
1970,1,1,1
1971,2,1,2
1972,1,1,1
1973,2,2,2
1974,2,2,1
1975,2,1,1
1976,2,1,1
1977,1,2,2
1978,1,2,1
1979,1,1,2
1980,1,2,1
1981,2,2,2
1982,2,2,2
1983,1,1,2
1984,2,1,2
1985,1,1,1
1986,1,1,2
1987,1,1,1
1988,2,2,2
1989,1,1,2
1990,2,1,2
1991,2,1,2
1992,1,1,2
1993,2,2,1
1994,1,2,1
1995,1,1,2
1996,2,2,2
1997,2,1,2
1998,1,1,1
1999,2,2,1
2000,2,1,2
2001,2,2,2
2002,1,2,2
2003,1,2,2
2004,1,2,2
2005,2,1,1
2006,1,1,1
2007,1,1,2
2008,2,2,2
2009,1,1,2
2010,2,1,2
2011,2,2,2
2012,1,1,1
2013,2,1,2
2014,1,1,1
2015,2,1,2
2016,1,1,1
2017,2,1,1
2018,1,1,1
2019,1,2,1
2020,2,1,2
2021,2,2,1
2022,1,1,2
2023,1,2,2
2024,1,1,2
2025,1,2,1
2026,1,2,2
2027,1,2,2
2028,1,2,1
2029,1,2,2
2030,2,1,2
2031,2,2,1
2032,2,2,2
2033,2,2,2
2034,1,1,1
2035,2,2,2
2036,2,1,2
2037,1,2,1
2038,1,2,2
2039,1,1,2
2040,2,1,1
2041,1,2,2
2042,1,2,2
2043,2,2,2
2044,1,1,1
2045,1,1,2
2046,2,1,1
2047,1,1,2
2048,2,1,2
2049,1,1,2
2050,1,2,1
2051,1,2,1
2052,1,1,2
2053,1,2,2
2054,2,1,2
2055,1,1,1
2056,1,1,1
2057,2,2,2
2058,1,2,2
2059,1,2,1
2060,1,2,2
2061,2,2,2
2062,2,1,2
2063,1,1,2
2064,2,1,2
2065,1,1,2
2066,1,1,1
2067,2,2,1
2068,2,1,1
2069,1,2,1
2070,2,2,1
2071,2,2,2
2072,1,2,2
2073,2,2,2
2074,1,1,1
2075,1,2,1
2076,1,1,2
2077,1,2,2
2078,2,2,2
2079,2,1,2
2080,2,1,2
2081,1,2,2
2082,2,2,2
2083,2,1,2
2084,1,1,2
2085,1,2,2
2086,1,2,2
2087,1,2,2
2088,2,2,1
2089,2,1,1
2090,2,1,2
2091,2,2,1
2092,2,1,1
2093,2,1,2
2094,1,2,2
2095,1,1,1
2096,1,2,1
2097,1,1,2
2098,2,1,1
2099,2,1,2
2100,2,2,2
2101,1,1,2
2102,2,2,1
2103,2,2,1
2104,2,2,2
2105,1,1,1
2106,1,2,1
2107,1,1,1
2108,2,2,1
2109,1,1,2
2110,1,2,2
2111,2,1,2
2112,2,2,2
2113,1,1,1
2114,1,1,1
2115,1,2,2
2116,1,1,2
2117,2,1,2
2118,2,1,1
2119,1,1,1
2120,1,2,1
2121,1,1,1
2122,1,2,1
2123,2,2,1
2124,2,1,1
2125,1,1,1
2126,2,2,2
2127,2,1,1
2128,2,2,1
2129,1,2,1
2130,1,1,2
2131,2,1,1
2132,1,1,1
2133,2,1,2
2134,1,2,2
2135,1,2,2
2136,2,2,1
2137,1,1,2
2138,1,2,2
2139,2,2,2
2140,1,1,1
2141,1,1,1
2142,1,1,1
2143,1,2,1
2144,1,2,1
2145,1,2,1
2146,1,1,1
2147,2,1,1
2148,1,2,2
2149,1,1,2
2150,1,2,1
2151,1,2,2
2152,2,2,1
2153,1,2,1
2154,1,2,1
2155,2,1,2
2156,2,1,2
2157,1,1,1
2158,1,2,2
2159,2,2,1
2160,2,1,1
2161,1,2,2
2162,2,1,2
2163,1,2,1
2164,2,2,1
2165,2,1,2
2166,2,1,1
2167,2,2,1
2168,1,2,1
2169,2,1,2
2170,2,2,1
2171,2,2,2
2172,1,1,2
2173,1,1,2
2174,2,1,1
2175,2,2,2
2176,1,1,2
2177,1,2,2
2178,1,2,1
2179,1,1,2
2180,1,1,2
2181,2,2,1
2182,1,1,1
2183,1,1,1
2184,1,1,1
2185,2,1,1
2186,2,1,2
2187,2,2,2
2188,2,2,1
2189,2,1,1
2190,2,1,2
2191,2,1,1
2192,2,1,1
2193,1,1,1
2194,1,2,2
2195,2,1,2
2196,1,2,2
2197,2,2,2
2198,1,2,2
2199,1,1,1
2200,2,2,2
2201,1,1,2
2202,2,1,2
2203,2,2,1
2204,2,2,1
2205,1,1,1
2206,1,1,1
2207,2,1,2
2208,2,2,1
2209,1,2,1
2210,1,1,2
2211,1,2,2
2212,2,2,2
2213,1,1,2
2214,1,1,1
2215,2,2,1
2216,1,2,2
2217,1,1,1
2218,1,2,1
2219,1,2,2
2220,1,2,1
2221,1,1,1
2222,2,1,1
2223,2,1,1
2224,2,2,2
2225,2,2,1
2226,1,1,2
2227,2,1,2
2228,1,1,2
2229,1,2,1
2230,1,1,1
2231,2,1,2
2232,2,1,2
2233,1,2,2
2234,1,1,1
2235,1,2,2
2236,2,1,1
2237,1,2,2
2238,1,1,2
2239,2,2,1
2240,2,1,2
2241,1,2,2
2242,2,2,1
2243,1,2,2
2244,1,2,1
2245,2,1,1
2246,1,1,2
2247,2,2,2
2248,2,2,2
2249,2,1,2
2250,2,1,2
2251,2,1,1
2252,1,2,1
2253,2,2,2
2254,2,2,2
2255,1,2,1
2256,1,1,1
2257,1,2,2
2258,1,1,2
2259,2,2,2
2260,2,2,2
2261,2,1,1
2262,2,1,2
2263,1,1,2
2264,1,2,1
2265,1,1,1
2266,1,1,1
2267,1,1,1
2268,1,2,2
2269,1,1,1
2270,2,2,2
2271,1,1,2
2272,2,2,2
2273,2,2,1
2274,2,1,1
2275,2,2,1
2276,2,2,1
2277,2,2,1
2278,1,1,1
2279,1,1,2
2280,1,2,1
2281,1,1,1
2282,2,1,1
2283,2,1,1
2284,1,1,2
2285,2,2,1
2286,1,1,1
2287,2,1,2
2288,2,1,2
2289,2,2,1
2290,1,2,1
2291,1,1,2
2292,1,2,1
2293,2,1,2
2294,2,1,1
2295,2,2,2
2296,2,1,1
2297,1,2,2
2298,1,1,2
2299,2,1,2
2300,2,2,2
2301,1,1,1
2302,2,2,1
2303,1,1,2
2304,1,2,1
2305,2,1,1
2306,2,1,2
2307,2,2,2
2308,2,1,2
2309,2,1,1
2310,2,1,1
2311,1,1,1
2312,2,2,1
2313,1,1,1
2314,2,2,2
2315,2,1,1
2316,1,2,1
2317,1,2,1
2318,1,1,1
2319,1,1,1
2320,2,2,1
2321,1,1,1
2322,1,2,2
2323,1,1,1
2324,2,1,1
2325,1,1,2
2326,1,1,1
2327,2,2,2
2328,1,2,1
2329,1,1,2
2330,2,2,1
2331,1,2,2
2332,1,1,1
2333,1,2,2
2334,2,2,2
2335,2,1,2
2336,2,2,1
2337,1,2,1
2338,2,2,1
2339,1,1,2
2340,1,2,1
2341,1,2,1
2342,1,2,1
2343,2,1,2
2344,1,2,1
2345,1,2,2
2346,1,1,1
2347,2,2,1
2348,2,1,2
2349,1,2,1
2350,1,2,1
2351,2,1,2
2352,2,1,1
2353,1,2,1
2354,1,2,1
2355,1,2,1
2356,2,1,2
2357,2,2,1
2358,1,1,1
2359,2,1,2
2360,2,2,1
2361,1,2,2
2362,2,1,1
2363,2,1,2
2364,1,1,1
2365,2,2,1
2366,2,1,1
2367,2,2,1
2368,2,2,1
2369,1,1,2
2370,2,2,1
2371,1,1,2
2372,1,1,2
2373,2,1,2
2374,1,1,1
2375,1,2,2
2376,2,1,1
2377,2,1,1
2378,1,1,2
2379,2,2,1
2380,2,2,2
2381,2,2,1
2382,2,1,2
2383,2,1,1
2384,2,1,1
2385,2,2,1
2386,2,2,2
2387,2,1,1
2388,1,1,2
2389,1,1,2
2390,2,2,1
2391,1,2,1
2392,2,1,2
2393,1,1,1
2394,2,1,2
2395,2,1,2
2396,2,2,2
2397,1,1,2
2398,2,1,1
2399,1,1,1
2400,2,2,2
2401,1,1,2
2402,2,2,1
2403,1,2,2
2404,2,1,1
2405,1,2,1
2406,1,1,2
2407,2,2,2
2408,2,1,2
2409,2,2,1
2410,1,1,2
2411,2,1,2
2412,2,2,2
2413,1,1,2
2414,1,1,2
2415,1,1,2
2416,2,2,1
2417,2,1,1
2418,1,2,1
2419,1,2,1
2420,2,2,2
2421,2,2,2
2422,2,2,1
2423,2,2,2
2424,1,2,1
2425,1,1,1
2426,1,1,2
2427,2,2,2
2428,1,2,2
2429,2,2,1
2430,2,2,1
2431,1,1,1
2432,1,2,2
2433,1,1,1
2434,1,2,1
2435,2,1,2
2436,2,2,2
2437,1,1,2
2438,1,2,2
2439,1,2,2
2440,1,2,2
2441,1,1,2
2442,1,2,2
2443,1,1,2
2444,1,1,2
2445,2,2,1
2446,2,2,2
2447,2,1,1
2448,1,2,1
2449,2,1,2
2450,1,2,1
2451,2,1,2
2452,2,1,2
2453,2,2,2
2454,2,1,2
2455,2,1,1
2456,1,2,1
2457,1,1,2
2458,2,1,2
2459,2,1,2
2460,1,1,2
2461,2,1,2
2462,2,2,1
2463,2,1,1
2464,2,2,2
2465,1,1,1
2466,2,1,1
2467,1,2,2
2468,1,1,2
2469,1,2,2
2470,2,2,1
2471,2,1,1
2472,1,1,1
2473,2,1,2
2474,1,1,2
2475,1,1,1
2476,1,1,1
2477,1,1,2
2478,1,2,1
2479,1,2,1
2480,1,2,1
2481,2,2,1
2482,2,1,2
2483,2,2,1
2484,1,2,2
2485,2,2,2
2486,2,1,1
2487,1,2,1
2488,2,1,1
2489,2,2,2
2490,2,2,2
2491,1,2,2
2492,2,2,2
2493,2,1,1
2494,2,1,1
2495,2,2,2
2496,2,2,2
2497,2,1,2
2498,1,2,1
2499,1,2,2
2500,2,1,1
2501,1,1,1
2502,1,2,1
2503,2,1,1
2504,1,2,1
2505,1,2,2
2506,2,1,1
2507,1,1,2
2508,2,2,1
2509,1,2,2
2510,2,1,2
2511,2,2,1
2512,2,1,1
2513,2,2,1
2514,2,2,1
2515,2,2,1
2516,1,2,1
2517,1,1,2
2518,2,1,2
2519,2,1,1
2520,2,1,2
2521,2,2,1
2522,1,1,2
2523,1,2,2
2524,2,1,2
2525,1,2,2
2526,2,1,1
2527,2,1,1
2528,1,2,1
2529,2,1,1
2530,1,1,1
2531,2,2,1
2532,2,2,1
2533,2,2,2
2534,1,1,2
2535,1,1,2
2536,2,1,2
2537,1,1,1
2538,2,2,1
2539,1,1,2
2540,2,2,2
2541,1,2,1
2542,2,1,1
2543,2,1,1
2544,1,2,2
2545,2,2,2
2546,2,1,1
2547,1,2,2
2548,2,1,2
2549,1,1,2
2550,1,1,1
2551,2,1,2
2552,2,1,1
2553,2,1,2
2554,1,2,2
2555,2,1,2
2556,2,1,2
2557,2,1,2
2558,1,2,1
2559,2,1,2
2560,2,1,2
2561,1,2,1
2562,2,1,1
2563,1,1,2
2564,2,2,2
2565,2,1,1
2566,1,1,2
2567,2,1,2
2568,2,2,2
2569,1,1,1
2570,2,2,1
2571,1,2,1
2572,1,1,2
2573,2,1,2
2574,1,1,2
2575,1,2,2
2576,1,1,1
2577,1,2,1
2578,2,1,1
2579,1,1,1
2580,1,1,1
2581,1,1,2
2582,2,2,1
2583,2,1,2
2584,2,1,2
2585,1,1,1
2586,2,2,1
2587,1,2,1
2588,1,1,2
2589,1,2,2
2590,1,2,2
2591,1,1,1
2592,2,1,1
2593,1,1,1
2594,1,1,1
2595,1,2,2
2596,1,2,2
2597,2,1,1
2598,2,2,2
2599,2,2,2
2600,1,2,2
2601,1,1,1
2602,2,2,2
2603,1,1,1
2604,1,1,1
2605,1,1,2
2606,1,1,2
2607,2,1,1
2608,2,2,1
2609,1,2,2
2610,2,2,2
2611,1,1,2
2612,1,1,2
2613,2,2,1
2614,2,1,1
2615,2,2,2
2616,1,2,2
2617,1,2,1
2618,2,2,1
2619,1,2,1
2620,2,1,2
2621,1,2,1
2622,2,1,1
2623,2,1,1
2624,2,2,2
2625,1,1,2
2626,2,1,1
2627,1,2,2
2628,2,2,1
2629,2,2,1
2630,1,2,1
2631,2,2,2
2632,2,1,1
2633,1,1,2
2634,1,1,2
2635,2,2,2
2636,2,1,1
2637,1,2,2
2638,1,1,1
2639,2,2,2
2640,1,1,2
2641,1,1,1
2642,1,1,2
2643,2,2,1
2644,1,1,2
2645,2,1,1
2646,2,1,2
2647,1,2,2
2648,2,2,1
2649,1,1,1
2650,2,1,1
2651,1,1,1
2652,2,1,1
2653,2,2,1
2654,2,2,2
2655,2,1,2
2656,1,1,1
2657,1,2,1
2658,1,2,1
2659,1,1,2
2660,1,2,1
2661,1,1,2
2662,1,1,2
2663,1,1,2
2664,2,2,1
2665,2,2,1
2666,2,1,1
2667,1,2,2
2668,1,2,1
2669,1,2,1
2670,2,1,2
2671,1,1,2
2672,2,1,2
2673,2,1,1
2674,2,1,1
2675,2,1,2
2676,2,1,1
2677,2,2,1
2678,2,1,2
2679,2,2,1
2680,1,1,2
2681,2,2,2
2682,1,2,2
2683,2,1,1
2684,2,2,2
2685,1,2,1
2686,1,2,2
2687,2,1,1
2688,1,2,1
2689,1,1,2
2690,2,1,1
2691,1,1,1
2692,1,2,2
2693,1,1,2
2694,2,2,1
2695,2,2,1
2696,1,1,1
2697,2,1,2
2698,2,1,2
2699,2,2,2
2700,1,2,2
2701,1,2,1
2702,1,1,1
2703,1,2,2
2704,2,2,1
2705,2,1,1
2706,1,1,2
2707,2,2,1
2708,2,2,2
2709,1,2,1
2710,2,2,2
2711,1,1,2
2712,2,1,2
2713,2,1,2
2714,2,2,2
2715,1,2,2
2716,2,2,2
2717,1,1,1
2718,2,1,2
2719,1,1,1
2720,1,1,2
2721,2,2,2
2722,2,2,1
2723,1,2,1
2724,1,2,2
2725,2,1,2
2726,1,2,2
2727,1,2,1
2728,1,2,1
2729,2,1,2
2730,1,1,2
2731,2,1,2
2732,1,2,2
2733,1,2,1
2734,2,2,1
2735,2,1,2
2736,1,1,2
2737,2,1,2
2738,1,1,1
2739,1,1,1
2740,2,1,1
2741,2,1,2
2742,2,2,2
2743,1,2,2
2744,2,2,2
2745,2,2,2
2746,1,2,2
2747,1,1,1
2748,2,2,2
2749,1,1,1
2750,1,2,1
2751,2,1,1
2752,1,1,2
2753,2,1,1
2754,2,2,2
2755,1,1,1
2756,2,2,1
2757,2,1,1
2758,2,1,1
2759,1,2,2
2760,2,1,2
2761,2,2,1
2762,1,1,2
2763,1,1,1
2764,1,1,1
2765,1,2,2
2766,2,2,2
2767,1,2,2
2768,1,1,2
2769,2,1,1
2770,1,1,1
2771,1,2,1
2772,1,2,1
2773,1,1,2
2774,2,2,1
2775,2,2,2
2776,2,1,2
2777,2,2,2
2778,2,1,1
2779,1,2,1
2780,2,2,1
2781,2,1,2
2782,1,1,1
2783,2,1,2
2784,2,2,2
2785,2,1,1
2786,2,1,2
2787,2,1,2
2788,1,1,2
2789,2,1,2
2790,2,2,1
2791,2,1,2
2792,1,2,2
2793,2,2,1
2794,2,2,2
2795,1,2,2
2796,1,2,2
2797,1,1,1
2798,2,1,1
2799,2,1,1
2800,1,2,1
2801,1,2,1
2802,1,1,1
2803,2,1,2
2804,2,2,1
2805,1,1,1
2806,1,2,1
2807,2,2,2
2808,1,1,1
2809,2,2,2
2810,2,1,1
2811,1,1,1
2812,1,1,2
2813,1,2,2
2814,2,1,1
2815,1,2,2
2816,2,2,1
2817,2,1,2
2818,2,1,2
2819,1,2,1
2820,2,2,1
2821,2,2,1
2822,2,2,2
2823,2,2,2
2824,1,1,2
2825,1,2,2
2826,1,2,2
2827,1,2,1
2828,2,2,1
2829,1,1,2
2830,2,2,2
2831,1,1,1
2832,2,1,2
2833,1,1,2
2834,1,1,1
2835,2,1,2
2836,1,1,2
2837,1,1,1
2838,2,2,1
2839,2,1,2
2840,1,2,1
2841,2,1,1
2842,1,2,1
2843,2,2,1
2844,2,2,2
2845,2,2,2
2846,1,1,1
2847,2,2,2
2848,1,2,1
2849,1,1,1
2850,2,2,1
2851,2,1,2
2852,2,1,1
2853,1,1,1
2854,2,1,2
2855,2,1,2
2856,1,2,2
2857,1,1,2
2858,1,2,2
2859,1,2,1
2860,1,1,2
2861,1,2,2
2862,2,2,1
2863,2,2,1
2864,2,2,1
2865,1,2,2
2866,1,2,2
2867,1,2,2
2868,2,1,2
2869,2,2,1
2870,2,1,1
2871,1,1,2
2872,1,1,1
2873,2,1,2
2874,2,1,2
2875,2,1,2
2876,2,1,2
2877,2,2,1
2878,1,1,2
2879,1,1,2
2880,1,1,1
2881,2,2,2
2882,2,2,2
2883,1,1,1
2884,2,2,2
2885,2,2,2
2886,2,2,1
2887,2,2,2
2888,2,2,1
2889,1,2,2
2890,1,2,2
2891,1,1,1
2892,1,2,1
2893,1,1,1
2894,2,2,1
2895,2,2,1
2896,1,1,2
2897,1,2,2
2898,1,2,1
2899,2,1,2
2900,1,1,1
2901,2,1,2
2902,1,1,1
2903,1,1,1
2904,2,2,1
2905,2,1,2
2906,2,1,1
2907,2,1,1
2908,2,2,2
2909,1,2,2
2910,2,1,1
2911,2,2,2
2912,2,1,2
2913,1,2,2
2914,2,2,1
2915,2,1,2
2916,1,2,1
2917,1,1,2
2918,1,2,2
2919,2,1,1
2920,1,2,2
2921,1,1,2
2922,2,2,1
2923,2,2,2
2924,2,1,1
2925,1,1,2
2926,1,1,1
2927,1,1,1
2928,2,2,2
2929,2,2,2
2930,2,2,1
2931,2,2,2
2932,2,1,2
2933,1,1,2
2934,2,1,1
2935,2,2,1
2936,2,1,2
2937,1,2,2
2938,1,2,2
2939,1,1,2
2940,1,2,2
2941,1,2,1
2942,1,1,2
2943,2,2,1
2944,1,2,2
2945,1,1,1
2946,2,1,1
2947,2,2,2
2948,2,2,2
2949,1,1,1
2950,2,2,1
2951,1,1,1
2952,1,1,1
2953,2,2,1
2954,2,1,2
2955,2,1,2
2956,1,1,2
2957,2,1,2
2958,2,2,2
2959,1,2,1
2960,1,2,2
2961,1,1,2
2962,2,1,1
2963,2,1,2
2964,2,2,2
2965,2,1,1
2966,2,2,2
2967,1,1,1
2968,2,1,1
2969,1,1,2
2970,2,2,1
2971,1,2,1
2972,2,1,1
2973,2,2,2
2974,2,1,2
2975,2,1,2
2976,1,1,2
2977,1,2,2
2978,2,1,2
2979,1,1,2
2980,2,1,1
2981,2,1,2
2982,1,2,2
2983,2,2,2
2984,2,1,1
2985,1,2,1
2986,2,2,2
2987,2,2,1
2988,1,1,1
2989,1,2,2
2990,2,2,2
2991,2,2,2
2992,1,2,2
2993,2,1,2
2994,2,1,2
2995,1,2,1
2996,2,2,1
2997,2,2,2
2998,2,2,2
2999,1,1,2
3000,1,2,1
3001,1,1,2
3002,1,1,2
3003,2,2,2
3004,1,2,2
3005,1,2,2
3006,2,2,2
3007,1,2,2
3008,1,1,1
3009,2,1,2
3010,1,1,1
3011,1,2,1
3012,2,2,2
3013,2,2,1
3014,1,2,1
3015,2,1,2
3016,2,2,1
3017,1,2,2
3018,2,2,1
3019,2,2,2
3020,2,1,1
3021,2,2,1
3022,2,2,1
3023,1,2,1
3024,1,2,1
3025,2,1,2
3026,1,2,2
3027,2,1,2
3028,1,1,2
3029,2,2,2
3030,1,2,2
3031,2,1,1
3032,1,2,2
3033,2,2,1
3034,1,2,1
3035,2,1,1
3036,1,2,2
3037,2,2,1
3038,1,1,2
3039,1,1,1
3040,1,2,2
3041,1,2,1
3042,2,1,2
3043,2,1,1
3044,1,2,1
3045,1,1,1
3046,2,2,2
3047,2,1,1
3048,1,2,2
3049,1,2,1
3050,1,2,1
3051,1,1,1
3052,1,1,1
3053,2,1,1
3054,2,1,2
3055,1,2,1
3056,1,1,1
3057,1,1,1
3058,1,2,2
3059,2,2,1
3060,2,2,2
3061,2,1,1
3062,2,1,1
3063,2,2,1
3064,1,1,1
3065,2,2,2
3066,2,1,1
3067,2,1,1
3068,2,2,2
3069,1,2,1
3070,2,2,1
3071,1,1,1
3072,1,1,1
3073,1,2,1
3074,2,1,2
3075,1,2,2
3076,2,1,1
3077,2,2,1
3078,2,2,1
3079,2,2,1
3080,2,2,2
3081,2,1,1
3082,2,2,2
3083,2,2,1
3084,1,1,2
3085,2,1,1
3086,2,1,1
3087,1,2,2
3088,1,1,1
3089,2,1,1
3090,2,1,1
3091,2,1,2
3092,1,2,2
3093,1,1,2
3094,2,1,1
3095,2,1,2
3096,2,1,1
3097,1,1,1
3098,2,2,2
3099,1,2,1
3100,2,2,1
3101,2,1,1
3102,1,2,2
3103,1,1,1
3104,1,2,2
3105,2,1,2
3106,2,1,1
3107,2,1,2
3108,2,2,2
3109,1,2,1
3110,2,2,2
3111,2,2,1
3112,2,1,1
3113,1,1,2
3114,1,2,2
3115,2,2,2
3116,1,1,1
3117,2,2,2
3118,1,2,1
3119,2,2,1
3120,1,1,1
3121,2,2,2
3122,2,2,1
3123,2,2,1
3124,2,1,2
3125,1,2,1
3126,1,2,2
3127,1,1,2
3128,2,1,1
3129,1,1,2
3130,2,2,2
3131,1,2,2
3132,1,2,1
3133,2,1,1
3134,2,1,2
3135,2,1,1
3136,2,2,2
3137,2,2,2
3138,2,1,1
3139,1,2,2
3140,2,2,2
3141,2,2,1
3142,1,1,2
3143,2,1,2
3144,2,1,2
3145,2,2,2
3146,2,1,1
3147,1,2,2
3148,2,1,2
3149,2,2,1
3150,2,1,2
3151,2,1,2
3152,1,1,1
3153,2,1,1
3154,1,1,1
3155,1,2,1
3156,2,2,1
3157,2,2,1
3158,1,2,2
3159,1,1,1
3160,2,1,2
3161,1,1,2
3162,1,2,1
3163,1,1,2
3164,2,2,2
3165,2,1,2
3166,2,1,1
3167,2,2,2
3168,1,1,2
3169,2,2,1
3170,1,1,1
3171,2,1,2
3172,2,2,2
3173,2,1,2
3174,2,2,2
3175,2,2,2
3176,1,2,1
3177,1,2,2
3178,2,2,1
3179,1,2,2
3180,2,2,1
3181,1,1,2
3182,1,1,1
3183,1,2,1
3184,1,2,2
3185,2,1,1
3186,2,1,2
3187,1,2,2
3188,1,1,2
3189,2,2,1
3190,1,1,1
3191,2,2,2
3192,2,1,1
3193,2,2,1
3194,2,1,2
3195,2,2,1
3196,2,2,2
3197,1,1,2
3198,1,1,1
3199,1,1,1
3200,1,1,1
3201,1,2,2
3202,1,2,2
3203,2,1,2
3204,2,1,1
3205,2,2,1
3206,1,2,1
3207,1,2,1
3208,1,2,1
3209,1,1,1
3210,1,2,1
3211,1,1,2
3212,2,2,2
3213,2,2,2
3214,2,2,1
3215,2,2,1
