UID,Col1,Col2,Col3
5799,47,2933,13180541082696009728
5800,93,854,8504876732146348032
5801,122,3129,17167671609776261120
5802,38,3233,7130473563921245184
5803,80,3492,749442284968178432
5804,92,318,12153861970777061376
5805,154,2591,16563561352390653952
5806,12,3950,15492091207009224704
5807,254,4005,5994388112907106304
5808,36,887,16977247658796679168
5809,47,3077,11327012264258895872
5810,26,1476,10406840564968468480
5811,146,50,13733522544699635712
5812,78,3135,316070655747243840
5813,41,2798,8576723689274157056
5814,8,997,13660877988853856256
5815,9,711,9613412765580390400
5816,190,3166,13263647980249430016
5817,181,1164,11845938988519419904
5818,248,2868,1969070279617648896
5819,220,536,18288244964185427968
5820,160,1846,5409423147684950016
5821,30,382,12441537141334712320
5822,80,3694,971870252892930944
5823,179,2203,4600441529371164160
5824,194,2310,14600559764959076352
5825,97,1950,18051443768797313024
5826,252,3608,14500208638736902144
5827,53,2689,17385342671360610304
5828,212,3657,1999904070645239552
5829,79,426,381821302662529088
5830,37,570,11798902025766977536
5831,156,1798,9005335688351741952
5832,253,2226,14399547275647713280
5833,205,274,6400958495465027584
5834,131,1149,3396574477052355072
5835,241,3618,17500410134781112320
5836,1,155,3839591331809677824
5837,73,2322,6491735856352543744
5838,220,89,13915822804632322048
5839,220,2832,542976935796038976
5840,139,1621,18403619053952927744
5841,131,135,2929528280954299904
5842,48,3650,8300705660748335104
5843,214,3570,4864369529142133760
5844,9,1867,2082204066181325568
5845,246,652,6043193333470344192
5846,57,3220,3510324202525560320
5847,59,384,13295976335380340736
5848,125,1100,642704270179856128
5849,210,3,446694785585227008
5850,225,2964,2062806433377968384
5851,123,2439,3530190795264689664
5852,86,3104,16790495603110692864
5853,196,21,9199420237506007040
5854,185,124,4106983534584918016
5855,130,2310,10146920045298372608
5856,127,253,16375481925710014464
5857,32,3690,4257454447999749120
5858,127,1522,1044362466987590912
5859,171,4089,8109594349226156032
5860,249,1077,14041248260373694464
5861,247,635,1146935742748776576
5862,158,3410,9864876518434619392
5863,20,303,18319166925870041088
5864,242,447,9391640090644975616
5865,102,2189,10882135231372361728
5866,83,2847,14060160530436005888
5867,137,2433,4665876485016910848
5868,223,1197,10908289214159378432
5869,50,3303,6254328799386708992
5870,133,2165,7287137085579132928
5871,103,3629,17249253690664556544
5872,43,3981,2972043483710475264
5873,43,643,11524557496445067264
5874,40,1686,2702801672500127744
5875,201,3542,13283599473689194496
5876,159,1681,2296955026432878592
5877,63,3754,276363938314819264
5878,17,1573,1171027912489745664
5879,232,2781,8385402188236599296
5880,121,3285,2014606818037239552
5881,12,666,18005853718419267584
5882,111,2665,5048081817240062976
5883,86,2757,15187751824903145472
5884,26,3475,5879446437177794560
5885,122,3816,1923814365027001600
5886,2,2178,5126057385943016448
5887,11,777,895578717215335552
5888,18,1832,8395888789949617152
5889,71,1357,4527448918831039488
5890,203,1644,13245693500292759552
5891,241,1521,1906631380259924224
5892,178,2924,10727070491018483712
5893,193,544,13240806771418003456
5894,57,91,345851293997175360
5895,44,630,10756720213854871552
5896,205,2154,6780919707219116032
5897,99,945,2304697117261637120
5898,195,2494,16988686966819244032
5899,45,2805,9717754274405304320
5900,213,3002,276589266245368256
5901,17,3839,18304083448522160128
5902,163,1308,9087524915130899456
5903,200,3144,6686191072352179200
5904,247,97,9593399697447532544
5905,219,1419,18008115691151611904
5906,60,989,17023461055044075520
5907,30,89,2538254914584202240
5908,68,2181,8149055427724237824
5909,221,2736,13170110885115557888
5910,234,3733,4965003980694568960
5911,94,3601,8650044904449082368
5912,201,706,6091174929673620480
5913,136,2966,16207444275576623104
5914,144,3703,12982174321475293184
5915,237,594,7431458146164134912
5916,82,3939,5826233550273351680
5917,124,1340,10273820734765991936
5918,244,535,15018539224233095168
5919,151,306,11715129335163406336
5920,74,1388,9795357858440665088
5921,209,357,7371455384524043264
5922,183,1780,3391649041965845504
5923,31,2392,5653296519939818496
5924,4,590,13851104688729012224
5925,204,3055,1184633669560045312
5926,100,335,4573056714645492224
5927,15,3765,2961292503268198400
5928,94,3107,17994713771049662464
5929,107,3743,1327773324326074368
5930,249,3670,8416367086842119168
5931,65,3004,3455084341647202304
5932,206,2867,2863670501616457216
5933,38,2167,15948521051978866688
5934,113,985,17553201673792833536
5935,105,3435,4776663456829328384
5936,198,2430,343024556087249344
5937,208,2842,4529399467465999872
5938,85,2196,2004694251162157568
5939,167,2192,17376126190754166784
5940,49,2888,13230507550263195648
5941,37,378,10464743532235902976
5942,150,3051,15960838809674651648
5943,90,356,17164254966297104384
5944,209,94,11191307015747461120
5945,113,1245,14730248707662727168
5946,2,3520,6762351087186569216
5947,185,2754,14310752802885910528
5948,140,427,14570254647190712320
5949,204,3996,11872610707483228160
5950,124,3334,11557882628609597440
5951,237,2474,6944329226614734848
5952,253,3601,4909769729560859648
5953,127,561,696277959191251584
5954,115,1590,7080193220202869760
5955,93,3428,1626975680262172672
5956,229,2732,15755381844485453824
5957,55,865,7948210570031852544
5958,87,1218,18337167298723393536
5959,117,1215,15509245871107104768
5960,138,2350,9846465524019085312
5961,34,2372,11422014500915417088
5962,190,2579,16175019988438581248
5963,49,467,2499580269662066688
5964,119,3491,3396039968406819840
5965,86,1984,7748131049490114560
5966,200,1652,7571814361112252416
5967,236,3695,15093217011941865472
5968,228,1831,2586596083399311872
5969,80,2925,14784187244331585536
5970,148,2566,359025506143400320
5971,244,643,1558995274821720576
5972,47,291,16173665777003413504
5973,242,3282,15713816431001944064
5974,72,2630,13638572579987916800
5975,179,253,3209592794546291712
5976,59,953,17034662612977008640
5977,198,1711,15589031531675508736
5978,57,3663,18280277114227027968
5979,63,1794,629125083994307328
5980,161,363,3937894017496445440
5981,245,644,5289005047235341312
5982,33,2502,10615012804169754624
5983,156,248,12506197837926428672
5984,233,3941,6014031658180416512
5985,39,691,15753830659391221760
5986,134,3,6354352571795849216
5987,218,1509,18411356468094916608
5988,166,77,17367061069987084288
5989,106,125,1737792416185324544
5990,215,1693,1827265114535907328
5991,225,2941,15879566816883210240
5992,180,922,4496286071205428224
5993,139,1993,2716583448054238208
5994,228,3462,1714867531530024192
5995,103,1341,14336088746025150464
5996,248,2513,4080492447570487808
5997,223,671,6781723039033077760
5998,24,2079,6758703619663754240
5999,187,2172,5697418373727211520
6000,145,3459,6732103084207188992
6001,176,538,3280277935204175360
6002,154,2940,5248259300291156992
6003,86,1760,2114190903612346368
6004,5,3008,7376986204634974208
6005,190,3163,462664835873507520
6006,179,1764,18431105064879222784
6007,57,2109,8759401191752311808
6008,25,2235,15520699552831950848
6009,145,1123,10574751076540047360
6010,129,2015,10387555556190300160
6011,119,3627,14249831228527140864
6012,110,3513,376812702335264320
6013,52,1224,13086444996138084352
6014,93,4025,6306751738328109056
6015,14,1131,10852852324110864384
6016,82,444,5060538532921890816
6017,72,2503,10968647133795004416
6018,5,2390,14016472291438082048
6019,245,3666,8314677283145607168
6020,116,574,393518086590607616
6021,38,2083,6441168413654714368
6022,71,3988,4277777109779903488
6023,241,3021,4947780705635254272
6024,13,186,9824443377439864832
6025,251,1149,1286100823938292224
6026,184,4006,710481001946636032
6027,219,4,13808277829314111488
6028,63,3616,3507126593785944576
6029,13,2377,11780405248159944704
6030,228,3920,1192529085640460288
6031,28,3054,204208130054252800
6032,191,453,11210552498855700480
6033,42,4051,3768484550620126720
6034,132,3698,17427604268148252672
6035,179,3294,3419516782236273664
6036,60,587,7304521293837387776
6037,23,1978,5219968136688814080
6038,234,3304,2735036760625731072
6039,105,2114,9623067363324583936
6040,189,4059,2343221067367345664
6041,85,10,17270216975864885248
6042,177,3562,17592035758738466816
6043,29,2664,29674156444988208
6044,178,1506,17845150012004491264
6045,205,1582,8800290590098871296
6046,248,1353,594976664603392000
6047,173,996,12011327074450788352
6048,117,3601,3210765698716348928
6049,32,1583,10797432523314061312
6050,197,2653,7707106742500285440
6051,254,1345,13413406395273955328
6052,107,2133,5098703649743509504
6053,72,1107,13155510181973917696
6054,231,2333,15759744129962397696
6055,106,3377,9235155484711704576
6056,116,3983,10772265183329402880
6057,71,3851,13603527769605015552
6058,77,1178,208080382242773152
6059,19,2980,11189556773383704576
6060,97,1148,16769708830945968128
6061,6,1,11865817585657532416
6062,168,1869,1491520351165762560
6063,126,3817,11567147679645679616
6064,25,3843,4892799520381975552
6065,188,3749,4948780472671276032
6066,120,2354,4197982180545058816
6067,236,1524,5670971577959307264
6068,65,3441,4730237308964802560
6069,153,3583,15105141439088685056
6070,210,3985,17545168083414784000
6071,90,2904,3490159510397413376
6072,13,3584,8439521013020055552
6073,246,1305,12111400618744221696
6074,24,2778,12445175942634844160
6075,220,202,2069612076807828992
6076,113,1360,11603616615132786688
6077,214,3339,16948286261390397440
6078,54,2405,10200165597869012992
6079,78,3627,13515893633479317504
6080,242,1428,697973919985781632
6081,35,1625,18105153235825895424
6082,169,2306,4439881772578497024
6083,79,1508,17229853096931620864
6084,74,1417,2927213707158150656
6085,123,321,6703796302050149376
6086,3,2695,13749054442591332352
6087,60,736,15898397690285707264
6088,136,1055,5714332610832747520
6089,47,3220,13896352358636763136
6090,117,1810,11902226623822544896
6091,77,4073,3914191414438418944
6092,77,2039,5212551900164229120
6093,239,1071,5988344582875611136
6094,16,2134,2965742793760558592
6095,197,3377,1333581545167182592
6096,138,2385,1701434482398819584
6097,164,2301,8608584833733670912
6098,203,3482,14531917577245976576
6099,60,31,11985691467328786432
6100,91,3886,11119008606317109248
6101,78,2180,1892349549927890432
6102,207,2,8106125799718223872
6103,106,1626,16854805282020175872
6104,243,3831,17092348083197319168
6105,166,1618,99100276117997408
6106,241,2828,16285221107313932288
6107,145,3404,15506664918611867648
6108,177,1348,8110178957927095296
6109,127,2918,11297843897431721984
6110,149,3363,16291154214260600832
6111,213,1963,540610683389880192
6112,21,1830,2171365242750612992
6113,208,185,9251163056525778944
6114,1,3817,4100759049823783936
6115,242,112,18279809619510943744
6116,200,409,15325899165591091200
6117,114,276,10112271590970472448
6118,144,3531,11384608306062340096
6119,85,2481,1327591301052694528
6120,209,1504,2708644288522154496
6121,111,3642,10666685454304368640
6122,193,2057,12350309475678291968
6123,155,3094,12318533310431713280
6124,244,2154,5124906549301570560
6125,211,2685,15214506247394883584
6126,13,4057,80492151950497408
6127,15,2023,12885882627708921856
6128,218,1004,10078158803451445248
6129,78,3567,14167113935274958848
6130,91,2532,11679747510204958720
6131,75,1978,2775675667693401088
6132,252,1074,16688260311839528960
6133,29,2895,11467737940109459456
6134,149,1905,13717626625713770496
6135,127,974,9601743614378407936
6136,175,1613,1383857585407538688
6137,90,1201,8178539715342948352
6138,214,536,10317967210799085568
6139,31,3580,14695267819273771008
6140,179,1678,15432164658845861888
6141,162,1145,12688928637144504320
6142,144,3255,5470565574382915584
6143,4,2436,2639443050200515072
6144,194,3707,9065622145233534976
6145,92,1124,1510232712280450816
6146,136,813,9330650015415758848
6147,212,3067,9106118760299492352
6148,220,1133,13154635436653062144
6149,6,3202,16160124052226539520
6150,129,1506,11601834189195016192
6151,1,181,6833972027886043136
6152,249,1113,1165992015063172096
6153,23,3872,2143848022552302080
6154,115,614,791695994118339456
6155,124,1413,10272068985360640000
6156,219,887,11998317448243030016
6157,175,1279,10066622463938957312
6158,204,1424,11444877057730740224
6159,92,543,9660686780729061376
6160,4,549,2875364691582720000
6161,51,1001,12715248305864224768
6162,158,2898,9902389665408612352
6163,214,1439,17046241647674933248
6164,225,3352,9236795586755551232
6165,20,1014,6262969120100463616
6166,103,1435,10726509218419355648
6167,63,186,7330661448954734592
6168,251,2098,17408369427034378240
6169,33,868,3351825813225397760
6170,55,1825,7921478780528879616
6171,149,1906,15314660967893014528
6172,104,3017,923199683090176512
6173,172,4051,4538522717477056000
6174,198,1200,13827716874600222720
6175,185,386,5448793228330431488
6176,195,2778,14923701784260952064
6177,172,1193,5429052449874804736
6178,112,2030,17351622322965690368
6179,129,3744,7471140739704735744
6180,27,1582,7080852665318352896
6181,83,504,18296427401003567104
6182,138,3426,13487338163742296064
6183,71,870,14491726774680332288
6184,85,2800,17275972776931489792
6185,250,1472,13048073147449817088
6186,30,2348,15107703284153935872
6187,224,2340,4461504698494421504
6188,183,1707,12337454640318877696
6189,55,1469,2229014251486891520
6190,43,875,8511219881595748352
6191,230,1457,1876745222252941568
6192,92,1871,3274076264768222720
6193,49,2219,9453064789234270208
6194,255,3780,11225439859604944896
6195,222,638,5568784570372457472
6196,227,2231,15557662257368301568
6197,48,3745,11121294864841656320
6198,196,632,17831427037286701056
6199,145,2870,9733667162850338816
6200,47,1779,16790178110370775040
6201,116,2510,16104505199714119680
6202,14,2924,534059947163786624
6203,191,1960,3729691453751673856
6204,126,3192,1744337745747699712
6205,4,2520,17998329411085371392
6206,245,3467,3111292108926412288
6207,144,873,12955019993999325184
6208,66,2834,5957333955434448896
6209,114,2357,6600259560006715392
6210,154,3835,3236355598289620480
6211,217,3172,17820750273359624192
6212,46,2057,1953542815676378624
6213,13,1174,1320314398726505728
6214,94,2598,13509340575654934528
6215,22,2311,15874997626522032128
6216,5,2052,3260394636587316736
6217,248,3262,5213846608069905408
6218,142,864,13187346437110898688
6219,249,1432,7511209107511326720
6220,182,3644,2579465893720964096
6221,142,56,12889788346505603072
6222,43,1873,12136636986390865920
6223,105,2854,10725807440855773184
6224,141,2713,4515223515275290624
6225,137,1244,15647407016538177536
6226,52,3818,17080094556876554240
6227,216,2264,5602532600147722240
6228,85,2732,18298990193219538944
6229,167,3275,2448004591355916800
6230,191,1041,8122155115023500288
6231,15,3491,11525836668300058624
6232,26,3859,7337765378877053952
6233,68,567,10023647058182301696
6234,210,807,16027748051979612160
6235,194,2588,4804512426533886976
6236,36,3119,13167299862308196352
6237,32,172,2730008476374123520
6238,196,1181,6545409872752487424
6239,90,633,5440760353155451904
6240,137,2279,17986292233445791744
6241,134,1305,16058250462804776960
6242,142,3395,5181826457187528704
6243,62,735,4925435678884477952
6244,40,383,17221362279077027840
6245,218,3579,1921498257759851264
6246,156,2453,5964583197036574720
6247,252,3503,17227111172032964608
6248,145,2718,13994091567068860416
6249,166,3036,8024662594632401920
6250,153,3756,14866762543788707840
6251,75,704,5597349909044470784
6252,170,1808,6906009571851960320
6253,253,1482,18055507595663116288
6254,200,2967,1768124602472450304
6255,76,1113,5891653510458594304
6256,43,3891,6978093894726502400
6257,60,505,5360208228327686144
6258,207,1318,4413385125032211456
6259,255,1629,10531906493152907264
6260,37,3618,4207930293292368384
6261,126,4070,8692713714026793984
6262,141,353,12187472122621648896
6263,254,2737,5318915731668690944
6264,164,3192,13366168126571280384
6265,93,1659,12233774004738140160
6266,190,2737,5743310410564926464
6267,248,2313,1539415294298678784
6268,205,3631,1176942391999737088
6269,210,2030,7652747111272912896
6270,219,2269,8994182284156609536
6271,123,1383,6014374158473208832
6272,16,3635,17902339354348988416
6273,204,2642,1175140851701872896
6274,85,3460,3273670147220395520
6275,86,272,3140404883162159104
6276,19,3825,4085354164652313088
6277,224,91,11764891037809553408
6278,10,3287,5986185348720656384
6279,62,1602,5945667183713321984
6280,196,2213,3413860633970522624
6281,221,921,14886897432073158656
6282,58,2465,5387139417296021504
6283,38,2444,11081292553787703296
6284,58,1856,7158482390361605120
6285,51,2170,3079299674707588608
6286,95,3034,12854144334079795200
6287,174,768,4858033984162749440
6288,220,716,17743788640348618752
6289,144,1130,5281947543365788672
6290,186,562,4018977053153080320
6291,96,3588,15701110218100817920
6292,206,3571,13523922174571171840
6293,147,2998,10097191252236638208
6294,241,791,4362762439921330176
6295,10,4064,10979312613333078016
6296,206,3742,8565059223303950336
6297,169,1420,5455389526675815424
6298,151,3088,258057240398602336
6299,247,3076,7565133247708760064
6300,62,3955,15256828359652442112
6301,190,2012,9793777547990736896
6302,104,1409,14500981205062641664
6303,245,2949,2022310513648042240
6304,25,799,2251117242698080768
6305,182,837,14393467267666247680
6306,184,2448,7697762228925500416
6307,119,3925,16839742380049694720
6308,110,1898,18324671797217802240
6309,76,306,5768557631953674240
6310,79,3699,1519504892831509504
6311,35,4031,12186654213046767616
6312,228,737,14366071211183069184
6313,55,3006,7274474150856815616
6314,29,81,3213915577250780160
6315,8,3097,5153874556921099264
6316,148,1020,18107322944770164736
6317,115,3244,889382162738685184
6318,232,1036,6046239011750093824
6319,172,3469,9483609767234420736
6320,247,3841,13088573196666445824
6321,4,3882,7387342140877933568
6322,180,999,14374834764391467008
6323,49,2990,16613552548800673792
6324,158,2928,13222368409010206720
6325,217,2303,10576116128764672000
6326,188,3044,13264049084747104256
6327,19,1052,9546339681853573120
6328,117,2904,7318089862193441792
6329,84,384,5717914739769242624
6330,109,3661,7402219185481369600
6331,201,1951,6154100412911422464
6332,52,2406,13251241394178435072
6333,95,3898,12176561321864787968
6334,82,2738,6640427182374254592
6335,10,4062,7339702820500794368
6336,146,597,15089083807018971136
6337,221,1335,9409654761735405568
6338,205,864,474833295771135104
6339,242,1321,705188757797176064
6340,183,2525,6449237256561236992
6341,195,508,7387060745324711936
6342,96,1473,6967460290475088896
6343,118,74,12516079582319194112
6344,38,1692,1810262451090086656
6345,107,3120,16889726575434645504
6346,49,2866,1075188560376961792
6347,230,1479,5633857937806669824
6348,93,1885,8275760151319762944
6349,172,1700,11867156257910505472
6350,192,3956,14080106142697768960
6351,251,4041,17691027143812126720
6352,215,3796,9047348919749932032
6353,221,3704,12247865300394741760
6354,73,1652,6481290231257547776
6355,40,2409,7283016105075460096
6356,136,2350,8307347236715515904
6357,26,1578,5258883436144770048
6358,146,1265,17520172311934879744
6359,178,496,11793959720521330688
6360,197,2757,8320012781569404928
6361,48,2832,6041158420469409792
6362,129,2201,1571815483548596992
6363,142,3349,15968865275774545920
6364,159,2363,10437215499364124672
6365,182,2781,10804872096121315328
6366,251,414,16055420606385991680
6367,240,659,5933423875344592896
6368,206,859,13395677583623163904
6369,1,2480,11317958234575142912
6370,245,3526,10382047750239868928
6371,134,3644,11528482048976228352
6372,106,2040,14039651982339635200
6373,109,3330,3181883810536868864
6374,66,970,14575024051721611264
6375,187,2460,10578732348718768128
6376,237,220,17014952421558493184
6377,161,4070,4248796547175543808
6378,95,3300,6270375542169560064
6379,10,2695,15544747379683387392
6380,26,3264,10339710137949841408
6381,19,1849,18205534143938992128
6382,141,3685,17464632607722543104
6383,26,3385,18372306779557437440
6384,135,1879,12913433406861887488
6385,134,1434,12958014953887105024
6386,65,803,16265466623965880320
6387,162,1793,7848274197721707520
6388,47,2461,590693714117134976
6389,188,2950,15738663603645464576
6390,117,3733,17089793612905068544
6391,19,3895,17830080419571113984
6392,87,2597,8541346891413072896
6393,218,1486,7280386529131560960
6394,120,1312,10893781946729078784
6395,136,1315,9021128967368960000
6396,241,1794,13741351137101934592
6397,144,3746,6655974039522159616
6398,191,2034,8140658184610386944
6399,29,303,17220445809332068352
6400,240,851,4412448398522562560
6401,36,1229,15012009615449473024
6402,218,2575,5101416231610048512
6403,26,3591,12984688573208924160
6404,249,2968,1320201969089180672
6405,124,729,16550003338461726720
6406,138,3521,2768410175252861952
6407,12,50,9805398925452455936
6408,76,52,10974091408105842688
6409,9,3790,13533365326064152576
6410,100,1864,4210557296863388160
6411,115,2243,15917810823337930752
6412,25,2451,10714392885528475648
6413,41,1422,1158485320688583680
6414,86,396,6785724149671507968
6415,177,2743,7744226697871676416
6416,176,2310,6622061061217546240
6417,208,2243,1081843939830685696
6418,57,394,3910275758289035776
6419,87,2388,13658794315988858880
6420,179,776,14869488912261875712
6421,118,768,5198898092884092928
6422,147,614,16622282685491316736
6423,83,3385,4804913020091279360
6424,114,479,13311576213036374016
6425,244,3693,5112140464176613376
6426,178,436,13964159672497639424
6427,165,3583,11954862875309883392
6428,125,3688,10668951415857438720
6429,114,736,13248267294852614144
6430,213,3237,9043709831867949056
6431,254,87,11002960423173081088
6432,57,2287,14376082363009445888
6433,158,2364,481113950737152768
6434,129,1190,17901207862356860928
6435,232,1914,12262856512537083904
6436,135,2243,10278343179575916544
6437,242,4042,449504418139607296
6438,21,3378,15281700562595903488
6439,216,1468,10449165323775612928
6440,91,1365,9706778425120788480
6441,163,3664,9770591064986202112
6442,90,3460,13289483328237965312
6443,78,74,13465253737735178240
6444,175,274,17197858504549660672
6445,71,1053,13337694326589526016
6446,128,546,6053016480494297088
6447,5,2269,12137358251756806144
6448,231,1783,14651960264636098560
6449,73,3356,15952072327919230976
6450,182,2186,2951900641124758528
6451,126,1337,16503364588222236672
6452,171,720,17540610534516510720
6453,28,1927,2948466932257375232
6454,61,76,2847450613434036736
6455,14,158,13007753539841419264
6456,132,2215,12572271562979868672
6457,113,3425,15984220402513043456
6458,138,1724,3296043636643931136
6459,105,719,11264039962154700800
6460,54,2993,2583947127682507776
6461,244,628,612380790814479488
6462,53,2729,12179035965548843008
6463,198,3383,15182619527499276288
6464,46,3663,6437190963277268992
6465,5,3858,7530540085272196096
6466,45,3800,7948054824257766400
6467,3,2669,1263006293649939456
6468,86,1042,9718091466934450176
6469,138,522,5238062925075042304
6470,166,710,6452560926583554048
6471,183,3782,12265910367946194944
6472,15,1681,15541300558193616896
6473,118,263,13978297692504713216
6474,57,2791,4115739908922592768
6475,48,4024,15726768706333474816
6476,229,1169,4435067257065168896
6477,38,1598,9672841505216256000
6478,239,1103,5217575728830131200
6479,81,69,5416749261835660288
6480,211,3658,12649098143656622080
6481,73,1843,10651135599721164800
6482,55,1205,16919981526579130368
6483,53,1830,17935462353725108224
6484,197,2467,17611536496611248128
6485,81,3386,4260366634616990208
6486,209,652,7258683565796454400
6487,19,2179,2964636947575055360
6488,184,776,3721644272683205120
6489,114,140,3134745752975756800
6490,123,3564,13895356132476471296
6491,108,3265,185242732980514144
6492,255,814,10990912005592283136
6493,87,3778,15572460559522813952
6494,171,1814,758728696930243456
6495,37,2900,7482135470729635840
6496,3,3137,3767837454783848960
6497,10,2285,13833186913780877312
6498,173,364,12829322305633540096
6499,94,1484,8963694401183683584
6500,195,1591,3025432240236611072
6501,155,411,16037889347506141184
6502,138,3404,12185090009000413184
6503,163,3457,8751052931191991296
6504,232,1534,11676953382810628096
6505,219,2973,1518941717481547776
6506,124,242,12932196936066320384
6507,42,269,17009672389017354240
6508,5,3010,3002861008752809472
6509,227,3518,4466186973927604736
6510,160,3051,12487732585630621696
6511,242,1603,16052467123971516416
6512,81,3089,10757538486642339840
6513,15,2030,14375305807433963520
6514,174,2482,9859397400317278208
6515,165,2294,4758360143396876288
6516,98,2546,3050970352224581120
6517,205,3889,13353559856829818880
6518,221,3193,1941695923129060608
6519,153,1489,6553502321616401408
6520,248,1583,9872847166086664192
6521,242,1617,6081685966700792832
6522,178,3843,570976027518248832
6523,98,129,17934226506176296960
6524,171,955,537323350755972544
6525,73,1487,5619395892408034304
6526,195,232,17863454749717483520
6527,80,2572,10614232868972050432
6528,251,2536,13141184014881097728
6529,55,275,13408360464279052288
6530,155,1133,13664689797260369920
6531,95,2057,11043722785867483136
6532,14,108,6142263193320872960
6533,4,3308,9095715953522210816
6534,87,3723,2674037323506237440
6535,93,1415,3193539742398506496
6536,241,2521,17419955377012944896
6537,118,412,5509220122423556096
6538,94,959,5212551163270673408
6539,249,3051,4514872808555159552
6540,207,2086,80287678715917472
6541,33,1136,11876430487965913088
6542,22,2582,1934913127909351680
6543,42,3368,11866041747347056640
6544,42,2708,3307305329888198656
6545,13,1323,7072925629528879104
6546,79,1919,16204680778559395840
6547,240,627,17568154922254163968
6548,152,2123,3011391683045003264
6549,6,4024,7337369014730139648
6550,240,2676,2117855535080148992
6551,119,1052,9284839471451955200
6552,105,2347,12257413711579957248
6553,98,1490,5055006435818779648
6554,168,1957,6278524077300928512
6555,137,3102,11755525924446285824
6556,20,3292,2727887269170113024
6557,43,343,579317567782158976
6558,243,3622,3795681645317983232
6559,226,1902,17220609320989929472
6560,166,3919,666392621400978048
6561,24,3493,6128834906577311744
6562,218,1919,950544565487172224
6563,174,3069,17680097248010199040
6564,12,160,18111814159220803584
6565,184,26,8229886311179717632
6566,221,3945,6371856588616701952
6567,66,3634,6598533709702586368
6568,238,1711,680784790552609536
6569,100,762,4516027986075095040
6570,213,1683,9215360816612588544
6571,47,1861,12676278178504671232
6572,59,1318,265584866384381312
6573,178,1320,11137049092565336064
6574,194,3439,110147825485975072
6575,141,2925,6149339635643796480
6576,62,3992,17784906188798806016
6577,188,883,17107656321216901120
6578,194,1051,13237985974661478400
6579,167,1229,2029015072474358016
6580,81,2874,8565128660086173696
6581,216,3795,12015240070672111616
6582,15,1666,3565619211637231616
6583,119,2907,186906076381825600
6584,9,2234,14433330505406539776
6585,243,1696,4279167332170216960
6586,199,2688,11957053051328499712
6587,208,1575,8560442873340069888
6588,249,124,66339808634306536
6589,143,1694,13495411296857331712
6590,232,2076,10776857383872370688
6591,6,2174,11096473699845031936
6592,233,642,1440998359178676992
6593,199,124,16798803914998106112
6594,65,328,13972766343036375040
6595,156,2751,10186962284897964032
6596,225,1389,15320503914712627200
6597,96,1293,17306030325680080896
6598,42,114,4983998190831431680
6599,163,2806,6377325711227932672
6600,248,2323,15353147094860875776
6601,92,1078,16144935279008520192
6602,202,3495,8390690509782253568
6603,251,3465,3876709528190403072
6604,142,3492,2017035913024074496
6605,233,2177,13553551356247556096
6606,45,668,3137809123066399744
6607,156,3542,4382129129011635200
6608,48,3893,13185661913813362688
6609,148,1163,3865545079934145536
6610,140,3020,15783632368218537984
6611,235,616,1459922908261436928
6612,231,2903,519077181918643456
6613,34,1808,10345372245060945920
6614,124,1305,6491842344540993536
6615,152,666,8790306901059733504
6616,50,768,14635197978944395264
6617,125,1319,18364905581734658048
6618,81,1991,3034451912391498
6619,100,2929,2090971417564620800
6620,143,525,12082177101321832448
6621,187,1284,18269332993198530560
6622,36,2166,16053984050071533568
6623,21,3450,816306964061630976
6624,57,1550,16134722446694146048
6625,111,1912,17869744519456186368
6626,244,3698,704606841525638656
6627,58,2354,17752260247755507712
6628,105,1910,8743659403419711488
6629,108,538,446101225873666112
6630,130,4095,12733451629981151232
6631,31,1186,881448238266503680
6632,38,2639,6471320075890987008
6633,218,3586,696600586413270784
6634,156,2256,12864266830879221760
6635,34,2592,17156302037966444544
6636,228,1221,6486538500741442560
6637,31,2241,3184516663000522240
6638,176,3132,18419992344010682368
6639,217,2306,32674298184437728
6640,105,2386,16933315169320448000
6641,200,100,15948847658446649344
6642,127,2803,6075935475238318080
6643,193,1887,1231878290549558272
6644,40,1415,6823810532799890432
6645,67,2910,16843176893607323648
6646,77,2345,18297987774427750400
6647,53,3784,11449550367145299968
6648,92,2682,8676894299982100480
6649,84,3528,13339346593194682368
6650,49,2298,16179654954013073408
6651,90,3364,18431837348193079296
6652,160,639,5200090238273490944
6653,136,3041,6100926134658926592
6654,182,906,6225759494664018944
6655,234,2083,3220329400334633472
6656,223,3558,13539100199145836544
6657,138,652,2637562193117402112
6658,194,2512,17012338089913112576
6659,140,3987,3967308127685105152
6660,246,3210,2486289973824240128
6661,146,992,8338183225193301
6662,178,3824,1143472997569258880
6663,119,788,7208439759054659584
6664,108,1910,1758826209018107392
6665,126,1089,3337319667923779072
6666,42,3724,9339666971314728960
6667,2,773,9682808365447194624
6668,130,2947,8149050278791075840
6669,250,3644,12234018220100163584
6670,212,2476,16029498770143776768
6671,118,1948,10598547143945979904
6672,217,2827,4062494167954289152
6673,162,698,9946544344908146688
6674,123,534,1712762288413286912
6675,172,2409,7060473612174648320
6676,41,1106,10303657090363234304
6677,205,4029,12304701559058706432
6678,14,3549,16188821493419448320
6679,234,1217,16802204785677629440
6680,211,9,15933869025502416896
6681,33,2887,15324812509100863488
6682,255,1441,13841831913037348864
6683,208,590,16847640870091014144
6684,39,779,9002833919199366144
6685,140,1749,13967602341674313728
6686,241,1453,12376082538345062400
6687,66,2201,17429515116614119424
6688,63,434,4415755303027651072
